cpu_time,cpu_usage,h:m:s,io_in,io_out,jobid,max_pss,max_rss,max_uss,max_vms,mean_load,rule_name,s,threads,genome,library,maxlength,nrows,operation,status
17.939999999999998,1579.9859290599825,0:00:32,256.3291997909546,0.0008182525634765,0,3888.8173828125,3899.66796875,3885.47265625,6364.203125,48.67379446385367,unary_shell,32.4607,1,proteome,bedtools,100,10_000_000,cluster,ok
1.73,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.5869140625,133.0625,127.390625,2000.32421875,0.0,unary_shell,0.1093,1,proteome,bedtools,1000,10_000,cluster,ok
1.71,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.6435546875,133.03515625,127.44140625,2000.328125,0.0,unary_shell,0.3098,1,proteome,bedtools,1000,100_000,cluster,ok
5.9,365.2000274658203,0:00:03,53.31555652618408,0.0008182525634765,0,581.5771484375,591.98828125,578.75390625,2639.48828125,113.64231943526644,unary_shell,3.2136,1,proteome,bedtools,1000,1_000_000,cluster,ok
18.03,1583.4657035589223,0:00:33,372.42005443573,0.0008182525634765,0,3712.203125,3723.1953125,3708.7265625,6161.37890625,46.76041708006738,unary_shell,33.8634,1,proteome,bedtools,1000,10_000_000,cluster,ok
1.66,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.3720703125,132.8125,127.3046875,2000.49609375,0.0,binary_shell,0.1086,1,hg38,bedops,10,10_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.6552734375,133.00390625,127.453125,2000.37109375,0.0,binary_shell,0.1091,1,hg38,bedops,10,100_000,intersection,ok
2.66,0.0,0:00:00,73.74430847167969,0.0008182525634765,0,181.6484375,196.734375,177.73046875,2273.21484375,0.0,binary_shell,0.9104,1,hg38,bedops,10,1_000_000,intersection,ok
17.43,1471.831488227844,0:00:08,482.8974332809448,0.0008182525634765,0,593.9267578125,609.13671875,590.02734375,2750.3984375,168.73447025287336,binary_shell,8.7228,1,hg38,bedops,10,10_000_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,130.36328125,132.57421875,129.08984375,2000.29296875,0.0,binary_shell,0.1085,1,hg38,bedops,100,10_000,intersection,ok
1.74,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.55859375,133.04296875,127.36328125,2000.29296875,0.0,binary_shell,0.1093,1,hg38,bedops,100,100_000,intersection,ok
2.71,0.0,0:00:01,98.28905391693117,0.0008182525634765,0,181.1669921875,194.421875,177.1640625,2270.95703125,0.0,binary_shell,1.0095,1,hg38,bedops,100,1_000_000,intersection,ok
18.07,1531.906744289398,0:00:09,482.90529918670654,0.0008182525634765,0,593.9736328125,609.0546875,590.02734375,2750.3984375,162.57229177480096,binary_shell,9.4229,1,hg38,bedops,100,10_000_000,intersection,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.6318359375,132.93359375,127.53125,2000.29296875,0.0,binary_shell,0.109,1,hg38,bedops,1000,10_000,intersection,ok
1.61,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7783203125,133.19921875,96.0078125,2000.29296875,0.0,binary_shell,0.1108,1,hg38,bedops,1000,100_000,intersection,ok
2.68,0.0,0:00:01,73.7532377243042,0.0008182525634765,0,181.5615234375,196.48828125,177.54296875,2270.95703125,0.0,binary_shell,1.0131,1,hg38,bedops,1000,1_000_000,intersection,ok
20.16,1743.669412970543,0:00:10,643.8754587173462,0.0008182525634765,0,593.9375,608.95703125,589.9921875,2750.3984375,164.09235870000884,binary_shell,10.6261,1,hg38,bedops,1000,10_000_000,intersection,ok
1.6700000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.6591796875,133.19921875,127.51171875,2000.29296875,0.0,binary_shell,0.1089,1,proteome,bedops,10,10_000,intersection,ok
1.6700000000000002,0.0,0:00:00,28.265116691589355,0.0008182525634765,0,129.5673828125,132.87109375,127.4375,2000.29296875,0.0,binary_shell,0.3106,1,proteome,bedops,10,100_000,intersection,ok
5.17,238.24860372543336,0:00:02,77.11299228668213,0.0008182525634765,0,508.388671875,524.18359375,504.40625,160121.53515625,98.74688469459812,binary_shell,2.4127,1,proteome,bedops,10,1_000_000,intersection,ok
46.39,4340.39897506237,0:00:24,797.9974155426025,0.0008182525634765,0,1296.0771484375,1311.0546875,1292.32421875,500933.6640625,177.50274184384728,binary_shell,24.4526,1,proteome,bedops,10,10_000_000,intersection,ok
1.6800000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,130.2802734375,133.02734375,128.74609375,2000.328125,0.0,binary_shell,0.1088,1,proteome,bedops,100,10_000,intersection,ok
1.71,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.85546875,133.21875,96.140625,2000.29296875,0.0,binary_shell,0.3089,1,proteome,bedops,100,100_000,intersection,ok
6.16,331.2025515556336,0:00:02,89.35222721099854,0.0008182525634765,0,510.2822265625,526.80078125,506.33984375,161201.20703125,121.97049653246114,binary_shell,2.7154,1,proteome,bedops,100,1_000_000,intersection,ok
46.68,4382.094428968429,0:00:24,522.2100143432617,0.0008182525634765,0,1298.0234375,1313.22265625,1294.09375,501116.8359375,176.3537522747126,binary_shell,24.8483,1,proteome,bedops,100,10_000_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.53515625,132.91796875,127.4296875,2000.328125,0.0,binary_shell,0.1089,1,proteome,bedops,1000,10_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.626953125,133.00390625,127.42578125,2000.32421875,0.0,binary_shell,0.3094,1,proteome,bedops,1000,100_000,intersection,ok
5.92,317.521485042572,0:00:02,78.35692691802979,0.0008182525634765,0,511.3154296875,526.70703125,507.296875,161693.26953125,126.35944157047652,binary_shell,2.5128,1,proteome,bedops,1000,1_000_000,intersection,ok
47.66,4479.309737253189,0:00:25,529.0024948120117,0.0008182525634765,0,1280.689453125,1313.72265625,1262.15625,500869.45703125,175.93268095408553,binary_shell,25.4604,1,proteome,bedops,1000,10_000_000,intersection,ok
1.7100000000000002,0.0,0:00:00,28.964335441589355,0.0008182525634765,0,129.0751953125,131.875,126.91796875,2000.296875,0.0,unary_shell,0.1088,1,hg38,bedops,10,10_000,merge,ok
1.6800000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.4580078125,132.84375,95.69921875,2000.32421875,0.0,unary_shell,0.108,1,hg38,bedops,10,100_000,merge,ok
2.2,0.0,0:00:00,51.00481796264648,0.0008182525634765,0,140.759765625,169.2578125,122.52734375,2186.40625,0.0,unary_shell,0.8093,1,hg38,bedops,10,1_000_000,merge,ok
10.21,807.0950183868408,0:00:07,255.5928735733032,0.0008182525634765,0,364.1513671875,374.796875,361.12890625,2459.86328125,105.87864697347436,unary_shell,7.6228,1,hg38,bedops,10,10_000_000,merge,ok
1.7100000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.33984375,132.99609375,128.90625,2000.32421875,0.0,unary_shell,0.1086,1,hg38,bedops,100,10_000,merge,ok
1.78,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.580078125,132.984375,127.3984375,2000.32421875,0.0,unary_shell,0.1119,1,hg38,bedops,100,100_000,merge,ok
2.2300000000000004,0.0,0:00:00,51.00869464874268,0.0008182525634765,0,157.9638671875,168.6171875,154.80078125,2184.12109375,0.0,unary_shell,0.812,1,hg38,bedops,100,1_000_000,merge,ok
10.24,801.3736694574357,0:00:07,255.58241653442383,0.0008182525634765,0,347.2958984375,375.73046875,329.11328125,2459.9921875,106.5679655889828,unary_shell,7.5198,1,hg38,bedops,100,10_000_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.697265625,133.31640625,127.546875,2000.44921875,0.0,unary_shell,0.1092,1,hg38,bedops,1000,10_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.6396484375,133.046875,127.44921875,2000.49609375,0.0,unary_shell,0.1093,1,hg38,bedops,1000,100_000,merge,ok
2.19,0.0,0:00:00,65.29696846008301,0.0008182525634765,0,157.53515625,169.1875,154.28515625,2184.1171875,0.0,unary_shell,0.8099,1,hg38,bedops,1000,1_000_000,merge,ok
8.91,673.3355283021926,0:00:06,255.5863971710205,0.0008182525634765,0,364.986328125,374.93359375,362.53515625,2459.8359375,100.20747061368009,unary_shell,6.7194,1,hg38,bedops,1000,10_000_000,merge,ok
1.7200000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.6337890625,133.02734375,95.87890625,2000.49609375,0.0,unary_shell,0.1097,1,proteome,bedops,10,10_000,merge,ok
1.74,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.8515625,133.2421875,96.14453125,2000.29296875,0.0,unary_shell,0.2085,1,proteome,bedops,10,100_000,merge,ok
3.41,118.84791440963744,0:00:01,52.85417461395264,0.0008182525634765,0,305.455078125,333.83984375,287.26953125,81731.0703125,62.17705675341461,unary_shell,1.9114,1,proteome,bedops,10,1_000_000,merge,ok
21.56,1930.944053149224,0:00:20,274.0798797607422,0.0008182525634765,0,716.419921875,727.01953125,713.34765625,251576.67578125,95.39564303944668,unary_shell,20.2414,1,proteome,bedops,10,10_000_000,merge,ok
1.7000000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.69140625,133.13671875,127.55859375,2000.29296875,0.0,unary_shell,0.1088,1,proteome,bedops,100,10_000,merge,ok
1.66,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.6630859375,132.5859375,127.95703125,2000.29296875,0.0,unary_shell,0.2088,1,proteome,bedops,100,100_000,merge,ok
3.37,108.2818344593048,0:00:02,52.987993240356445,0.0008182525634765,0,304.8876953125,333.4609375,286.734375,81696.828125,53.749016115464414,unary_shell,2.0146,1,proteome,bedops,100,1_000_000,merge,ok
21.69,1946.597280740738,0:00:19,275.25615787506104,0.0008182525634765,0,716.49609375,727.04296875,713.43359375,251796.47265625,98.6126977964878,unary_shell,19.7398,1,proteome,bedops,100,10_000_000,merge,ok
1.74,0.0,0:00:00,28.265116691589355,0.0008182525634765,0,129.19140625,132.140625,127.05859375,2000.37109375,0.0,unary_shell,0.1088,1,proteome,bedops,1000,10_000,merge,ok
1.7200000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.611328125,133.04296875,127.42578125,2000.328125,0.0,unary_shell,0.2096,1,proteome,bedops,1000,100_000,merge,ok
3.5,123.0613292694092,0:00:01,53.31161975860596,0.0008182525634765,0,323.8740234375,333.2265625,321.4609375,82144.48046875,67.87338007723909,unary_shell,1.8131,1,proteome,bedops,1000,1_000_000,merge,ok
20.87,1864.2304188251492,0:00:21,271.71247959136963,0.0008182525634765,0,708.4599609375,719.875,705.09765625,250665.75390625,86.89662841954328,unary_shell,21.4534,1,proteome,bedops,1000,10_000_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,130.2646484375,132.9453125,128.859375,2000.328125,0.0,binary_shell,0.1089,1,hg38,bedtk,10,10_000,intersection,ok
1.7100000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.607421875,133.03515625,127.41796875,2000.32421875,0.0,binary_shell,0.109,1,hg38,bedtk,10,100_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.41796875,132.90234375,127.25,2000.37109375,0.0,binary_shell,0.4096,1,hg38,bedtk,10,1_000_000,intersection,ok
5.36,317.111127781868,0:00:03,482.87585163116455,0.0008182525634765,0,437.91796875,445.01953125,436.18359375,2485.51953125,80.99480430992124,binary_shell,3.9152,1,hg38,bedtk,10,10_000_000,intersection,ok
1.74,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.6220703125,133.0390625,127.484375,2000.32421875,0.0,binary_shell,0.1093,1,hg38,bedtk,100,10_000,intersection,ok
1.74,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.6220703125,133.05859375,127.42578125,2000.296875,0.0,binary_shell,0.1098,1,hg38,bedtk,100,100_000,intersection,ok
1.66,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.75,133.19921875,96.0234375,2000.32421875,0.0,binary_shell,0.4092,1,hg38,bedtk,100,1_000_000,intersection,ok
5.39,319.2772219657898,0:00:04,482.8837175369263,0.0008182525634765,0,437.322265625,445.23046875,434.7890625,2485.390625,79.5210615066776,binary_shell,4.015,1,hg38,bedtk,100,10_000_000,intersection,ok
1.75,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.70703125,133.21875,127.56640625,2000.453125,0.0,binary_shell,0.1094,1,hg38,bedtk,1000,10_000,intersection,ok
1.6800000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.681640625,133.08203125,127.546875,2000.32421875,0.0,binary_shell,0.1094,1,hg38,bedtk,1000,100_000,intersection,ok
1.7100000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.6494140625,133.0546875,127.43359375,2000.29296875,0.0,binary_shell,0.4099,1,hg38,bedtk,1000,1_000_000,intersection,ok
4.89,265.815392780304,0:00:03,482.8812208175659,0.0008182525634765,0,437.9921875,445.37890625,436.140625,2485.4609375,80.21125708172931,binary_shell,3.3139,1,hg38,bedtk,1000,10_000_000,intersection,ok
1.6800000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,130.11328125,132.75,128.69140625,2000.32421875,0.0,binary_shell,0.1091,1,proteome,bedtk,10,10_000,intersection,ok
1.75,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7998046875,133.26953125,96.0859375,2000.29296875,0.0,binary_shell,0.1087,1,proteome,bedtk,10,100_000,intersection,ok
2.2300000000000004,0.0,0:00:00,75.84531688690186,0.0008182525634765,0,180.431640625,188.3125,177.90234375,2162.11328125,0.0,binary_shell,0.7102,1,proteome,bedtk,10,1_000_000,intersection,ok
7.499999999999999,525.1107028007507,0:00:05,529.9836463928223,0.0008182525634765,0,457.5849609375,463.58203125,455.78125,2505.86328125,91.86195315214312,binary_shell,5.7163,1,proteome,bedtk,10,10_000_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.5458984375,133.03125,127.41015625,2000.32421875,0.0,binary_shell,0.1087,1,proteome,bedtk,100,10_000,intersection,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.5771484375,133.12890625,127.4296875,2000.296875,0.0,binary_shell,0.1087,1,proteome,bedtk,100,100_000,intersection,ok
2.21,0.0,0:00:00,77.66267681121826,0.0008182525634765,0,164.9228515625,190.0390625,146.82421875,2162.06640625,0.0,binary_shell,0.6094,1,proteome,bedtk,100,1_000_000,intersection,ok
7.51,527.9214876651764,0:00:06,522.2040576934814,0.0008182525634765,0,457.78515625,465.65234375,455.2578125,2505.86328125,86.28851798849132,binary_shell,6.1181,1,proteome,bedtk,100,10_000_000,intersection,ok
1.66,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.833984375,133.2265625,96.11328125,2000.29296875,0.0,binary_shell,0.1086,1,proteome,bedtk,1000,10_000,intersection,ok
1.7200000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.5869140625,132.98046875,127.3828125,2000.328125,0.0,binary_shell,0.1092,1,proteome,bedtk,1000,100_000,intersection,ok
2.18,0.0,0:00:00,78.33534526824951,0.0008182525634765,0,182.1884765625,189.5390625,180.3515625,2162.04296875,0.0,binary_shell,0.6096,1,proteome,bedtk,1000,1_000_000,intersection,ok
7.49,529.0000592947006,0:00:06,529.0707569122314,0.0008182525634765,0,457.279296875,465.53125,454.4453125,2505.8671875,85.04242198534968,binary_shell,6.2204,1,proteome,bedtk,1000,10_000_000,intersection,ok
1.7100000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,130.3154296875,132.984375,128.890625,2000.29296875,0.0,unary_shell,0.1091,1,hg38,bedtk,10,10_000,merge,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.5458984375,132.90234375,95.8359375,2000.37109375,0.0,unary_shell,0.1087,1,hg38,bedtk,10,100_000,merge,ok
1.7400000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.798828125,133.16015625,96.08203125,2000.32421875,0.0,unary_shell,0.3093,1,hg38,bedtk,10,1_000_000,merge,ok
3.93,172.2281862258911,0:00:02,255.5683832168579,0.0008182525634765,0,284.625,292.546875,282.203125,2329.2421875,77.80461859840669,unary_shell,2.2136,1,hg38,bedtk,10,10_000_000,merge,ok
1.7000000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.623046875,133.05859375,127.4921875,2000.32421875,0.0,unary_shell,0.1088,1,hg38,bedtk,100,10_000,merge,ok
1.7300000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.6357421875,133.01953125,127.42578125,2000.29296875,0.0,unary_shell,0.1096,1,hg38,bedtk,100,100_000,merge,ok
1.6800000000000002,0.0,0:00:00,28.265116691589355,0.0008182525634765,0,129.447265625,132.85546875,127.38671875,2000.32421875,0.0,unary_shell,0.3094,1,hg38,bedtk,100,1_000_000,merge,ok
3.82,164.20501506328583,0:00:02,407.4055824279785,0.0008182525634765,0,284.916015625,292.8359375,282.53125,2329.1640625,71.01119809981263,unary_shell,2.3124,1,hg38,bedtk,100,10_000_000,merge,ok
1.85,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.8037109375,133.18359375,96.0703125,2000.296875,0.0,unary_shell,0.1091,1,hg38,bedtk,1000,10_000,merge,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.779296875,133.25,96.06640625,2000.328125,0.0,unary_shell,0.1094,1,hg38,bedtk,1000,100_000,merge,ok
1.7400000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7353515625,133.08984375,96.0078125,2000.29296875,0.0,unary_shell,0.3127,1,hg38,bedtk,1000,1_000_000,merge,ok
3.24,104.78646240234374,0:00:01,415.1165943145752,0.0008182525634765,0,284.5029296875,292.42578125,282.06640625,2329.1640625,57.85500129925075,unary_shell,1.8112,1,hg38,bedtk,1000,10_000_000,merge,ok
1.74,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.8076171875,133.23828125,96.0390625,2000.37109375,0.0,unary_shell,0.1084,1,proteome,bedtk,10,10_000,merge,ok
1.6800000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.5849609375,132.5390625,127.90234375,2000.29296875,0.0,unary_shell,0.1088,1,proteome,bedtk,10,100_000,merge,ok
1.73,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.4921875,132.94921875,95.734375,2000.296875,0.0,unary_shell,0.4102,1,proteome,bedtk,10,1_000_000,merge,ok
4.85,263.01420772075653,0:00:03,274.1608581542969,0.0008182525634765,0,294.8740234375,302.73828125,292.4375,2339.5078125,77.04177912793376,unary_shell,3.4139,1,proteome,bedtk,10,10_000_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.5517578125,133.17578125,127.40625,2000.32421875,0.0,unary_shell,0.1093,1,proteome,bedtk,100,10_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.30078125,133.08203125,128.76953125,2000.32421875,0.0,unary_shell,0.1091,1,proteome,bedtk,100,100_000,merge,ok
1.7200000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.5751953125,132.9609375,95.828125,2000.37109375,0.0,unary_shell,0.4103,1,proteome,bedtk,100,1_000_000,merge,ok
4.33,211.46144361495973,0:00:02,276.2980737686157,0.0008182525634765,0,294.0791015625,301.6640625,291.7890625,2339.37890625,75.17462277439543,unary_shell,2.8129,1,proteome,bedtk,100,10_000_000,merge,ok
1.61,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.8310546875,133.21484375,96.09375,2000.29296875,0.0,unary_shell,0.1086,1,proteome,bedtk,1000,10_000,merge,ok
1.7300000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.626953125,133.05859375,127.44140625,2000.29296875,0.0,unary_shell,0.1094,1,proteome,bedtk,1000,100_000,merge,ok
1.78,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.576171875,132.9765625,127.390625,2000.328125,0.0,unary_shell,0.3095,1,proteome,bedtk,1000,1_000_000,merge,ok
4.27,210.1258306503296,0:00:02,278.6240901947021,0.0008182525634765,0,278.2470703125,303.2421875,260.1796875,2339.44140625,72.04702696299852,unary_shell,2.9165,1,proteome,bedtk,1000,10_000_000,merge,ok
3.1500000000000004,0.0,0:00:00,49.614105224609375,0.0008888244628906,0,205.7265625,243.56640625,174.0,2889.64453125,0.0,binary_python,0.7123,1,hg38,bioframe,10,10_000,nearest,ok
3.1000000000000005,0.0,0:00:00,51.230530738830566,0.0008888244628906,0,213.1015625,251.12109375,180.90625,2904.2109375,0.0,binary_python,0.9129,1,hg38,bioframe,10,100_000,nearest,ok
5.789999999999999,264.2169631242752,0:00:03,94.76130199432372,0.0008955001831054,0,338.37890625,388.69140625,314.44921875,4090.5703125,82.08465287876479,binary_python,3.2188,1,hg38,bioframe,10,1_000_000,nearest,ok
18.72,1562.2382367849352,0:00:45,503.90835666656494,0.0008888244628906,0,1011.294921875,1056.20703125,977.98046875,4908.44921875,34.331636140730275,binary_python,45.5043,1,hg38,bioframe,10,10_000_000,nearest,ok
3.1300000000000003,0.0,0:00:00,49.45393657684326,0.0008888244628906,0,207.0244140625,245.80859375,174.84765625,2894.140625,0.0,binary_python,0.7146,1,hg38,bioframe,100,10_000,nearest,ok
3.12,0.0,0:00:00,48.54744052886963,0.0008888244628906,0,202.275390625,240.0546875,170.6171875,2876.8828125,0.0,binary_python,0.9142,1,hg38,bioframe,100,100_000,nearest,ok
5.21,211.35746471881865,0:00:03,94.76482105255128,0.0008888244628906,0,356.671875,396.26953125,324.1875,4102.19921875,70.05184876564574,binary_python,3.0172,1,hg38,bioframe,100,1_000_000,nearest,ok
49.05,4584.308686709404,0:00:47,503.92403507232666,0.0008888244628906,0,2310.5673828125,2352.7109375,2277.578125,6193.5390625,96.5109044004702,binary_python,47.5004,1,hg38,bioframe,100,10_000_000,nearest,ok
3.16,0.0,0:00:00,49.70152759552002,0.0008888244628906,0,206.5302734375,243.734375,174.51171875,3906.16015625,0.0,binary_python,0.7128,1,hg38,bioframe,1000,10_000,nearest,ok
3.1300000000000003,0.0,0:00:01,48.644073486328125,0.0008888244628906,0,191.5322265625,241.0859375,168.01953125,2877.21875,0.0,binary_python,1.0141,1,hg38,bioframe,1000,100_000,nearest,ok
5.81,262.9468006610871,0:00:03,94.77023124694824,0.0008955001831054,0,350.134765625,388.9921875,317.21484375,4055.75,81.71499861706435,binary_python,3.2179,1,hg38,bioframe,1000,1_000_000,nearest,ok
48.98,4585.669524908066,0:00:46,503.9098196029663,0.0008888244628906,0,1934.8974609375,1984.8203125,1901.5,5809.59375,99.67248111392855,binary_python,46.0074,1,hg38,bioframe,1000,10_000_000,nearest,ok
3.03,0.0,0:00:01,48.92305278778076,0.0008888244628906,0,203.779296875,241.40234375,172.1640625,2878.390625,0.0,binary_python,1.0154,1,proteome,bioframe,10,10_000,nearest,ok
8.36,524.3941609621048,0:00:05,54.21958923339844,0.000894546508789,0,270.83203125,309.94140625,237.8203125,4029.74609375,91.6294336407605,binary_python,5.723,1,proteome,bioframe,10,100_000,nearest,ok
18.46,1537.0444097518923,0:00:19,98.45105934143066,0.0008888244628906,0,452.1240234375,491.1484375,419.0625,4148.0078125,80.29582212298013,binary_python,19.1423,1,proteome,bioframe,10,1_000_000,nearest,ok
49.32000000000001,4622.545654630661,0:01:04,540.9145889282227,0.0008888244628906,0,2421.7431640625,2469.609375,2388.80078125,6555.01171875,71.50958837207332,binary_python,64.6423,1,proteome,bioframe,10,10_000_000,nearest,ok
3.14,0.0,0:00:00,49.537689208984375,0.0008888244628906,0,195.9765625,245.77734375,172.33984375,3907.234375,0.0,binary_python,0.9134,1,proteome,bioframe,100,10_000,nearest,ok
7.84,472.99068214893344,0:00:05,54.22950553894043,0.0008888244628906,0,272.626953125,311.98046875,239.6953125,4031.98828125,85.67199818228427,binary_python,5.5209,1,proteome,bioframe,100,100_000,nearest,ok
18.39,1527.6303956747056,0:00:18,98.91393184661864,0.0008888244628906,0,441.6953125,491.9453125,417.984375,4148.2109375,81.4832932236003,binary_python,18.7478,1,proteome,bioframe,100,1_000_000,nearest,ok
49.11000000000001,4595.9558445692055,0:01:01,543.2170314788818,0.0008888244628906,0,2730.453125,2769.44921875,2697.4375,6825.015625,75.32100064970727,binary_python,61.0183,1,proteome,bioframe,100,10_000_000,nearest,ok
3.26,0.0,0:00:00,48.99338245391846,0.0008888244628906,0,203.6787109375,240.359375,172.20703125,2878.70703125,0.0,binary_python,0.9173,1,proteome,bioframe,1000,10_000,nearest,ok
7.88,473.2577034950256,0:00:05,54.30204963684082,0.0008888244628906,0,269.7744140625,308.625,236.82421875,4029.328125,88.95317315799149,binary_python,5.3203,1,proteome,bioframe,1000,100_000,nearest,ok
18.54,1537.259263539314,0:00:16,99.3678503036499,0.0008888244628906,0,454.4755859375,493.296875,421.50390625,4150.40234375,91.29828898950085,binary_python,16.8378,1,proteome,bioframe,1000,1_000_000,nearest,ok
49.17,4606.17657752037,0:01:03,825.5446681976318,0.0008888244628906,0,2435.8544921875,2473.734375,2403.203125,6463.62109375,73.0624427904675,binary_python,63.0444,1,proteome,bioframe,1000,10_000_000,nearest,ok
3.1100000000000003,0.0,0:00:00,49.74535369873047,0.0008888244628906,0,208.2783203125,247.03125,174.90625,3906.2421875,0.0,binary_python,0.714,1,hg38,bioframe,10,10_000,intersection,ok
3.1500000000000004,0.0,0:00:00,50.98047065734863,0.0008888244628906,0,212.8837890625,251.03125,180.74609375,2904.171875,0.0,binary_python,0.8148,1,hg38,bioframe,10,100_000,intersection,ok
4.73,156.71604270935055,0:00:02,94.75517177581789,0.0008888244628906,0,359.41796875,409.890625,335.3984375,4080.8125,67.6733664990262,binary_python,2.3158,1,hg38,bioframe,10,1_000_000,intersection,ok
18.72,1562.9283101081846,0:00:27,504.193452835083,0.0008888244628906,0,942.90625,987.3359375,909.78125,4832.17578125,56.70313831375446,binary_python,27.5633,1,hg38,bioframe,10,10_000_000,intersection,ok
3.140000000000001,0.0,0:00:00,49.22949981689453,0.0008888244628906,0,205.3837890625,243.30078125,173.5546875,2880.3046875,0.0,binary_python,0.7157,1,hg38,bioframe,100,10_000,intersection,ok
3.18,0.0,0:00:00,49.121981620788574,0.0008888244628906,0,204.9697265625,242.82421875,173.296875,2880.125,0.0,binary_python,0.8154,1,hg38,bioframe,100,100_000,intersection,ok
4.7,159.38119275569915,0:00:02,134.81163597106934,0.0008935928344726,0,320.005859375,362.40625,287.890625,4060.6796875,75.2394320214639,binary_python,2.1183,1,hg38,bioframe,100,1_000_000,intersection,ok
18.69,1546.8563122987748,0:00:31,652.5724124908447,0.0008888244628906,0,948.5244140625,989.13671875,915.65625,4832.171875,49.63486292335991,binary_python,31.1647,1,hg38,bioframe,100,10_000_000,intersection,ok
3.25,0.0,0:00:00,48.64791965484619,0.0008888244628906,0,202.5966796875,239.375,171.07421875,2878.171875,0.0,binary_python,0.7152,1,hg38,bioframe,1000,10_000,intersection,ok
3.16,0.0,0:00:00,51.47656440734863,0.0008888244628906,0,201.904296875,252.48046875,178.3046875,2904.17578125,0.0,binary_python,0.814,1,hg38,bioframe,1000,100_000,intersection,ok
4.7,159.24409284591675,0:00:02,94.75628852844238,0.0008888244628906,0,390.7421875,443.1484375,366.76953125,4111.9375,63.2205121186238,binary_python,2.5189,1,hg38,bioframe,1000,1_000_000,intersection,ok
